"TS_NAME"
"MORGAN"
"DUNCAN CREEK"
"COOL SPRINGS"
"UNION"
"GOLDEN VALLEY"
"CAMP CREEK"
"LOGAN STORE"
"CHIMNEY ROCK"
"GILKEY"
"GREEN HILL"
"COLFAX"
"RUTHERFORDTON"
"SULPHER SPRINGS"
"HIGH SHOALS"
